2025-07-04 22:55:47.536838 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 22:55:49.243905 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 22:55:51.433382 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 22:55:53.584306 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 22:55:55.459325 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 22:55:56.740605 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 22:55:58.344633 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 22:55:59.912518 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 22:56:02.225552 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 22:56:04.420416 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 23:08:35.581801 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 23:08:37.521190 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 23:08:40.991089 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 23:08:44.428154 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 23:08:47.490714 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 23:08:50.490768 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 23:08:53.475210 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 23:08:55.631488 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 23:08:58.584671 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 23:09:01.767835 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 23:09:04.399719 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 23:09:08.222155 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 23:09:10.408627 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 23:09:12.089362 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 23:09:13.554687 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 23:09:15.723269 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 23:09:17.631425 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 23:09:19.699724 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 23:11:41.674758 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 23:11:43.394950 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 23:11:46.957522 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 23:11:49.957583 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 23:11:52.988399 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 23:11:56.066595 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 23:11:59.290842 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 23:12:01.651176 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 23:12:04.653179 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 23:12:08.687438 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 23:12:11.742015 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 23:12:15.280838 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 23:12:17.278923 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 23:12:18.722311 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 23:12:20.125159 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 23:12:21.845157 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 23:12:24.197017 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 23:12:26.303506 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 23:17:26.880182 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 23:17:28.678964 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 23:17:32.389182 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 23:17:35.386302 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 23:17:38.798002 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 23:17:41.813677 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 23:17:44.782485 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 23:17:46.829404 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 23:17:49.751333 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 23:17:52.501398 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 23:17:54.516577 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 23:17:57.563512 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 23:17:59.282286 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 23:18:00.626063 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 23:18:01.977176 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 23:18:03.566562 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 23:18:05.206721 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 23:18:06.925518 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
2025-07-04 23:21:09.919395 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135000-01G--20250627.xlsx
2025-07-04 23:21:11.805175 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-01G--20250627.xlsx
2025-07-04 23:21:14.914128 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-03G--20250627.xlsx
2025-07-04 23:21:17.836055 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-04G--20250627.xlsx
2025-07-04 23:21:20.976747 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-06G--20250627.xlsx
2025-07-04 23:21:24.195559 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-07G--20250627.xlsx
2025-07-04 23:21:27.195629 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135001-08G--20250627.xlsx
2025-07-04 23:21:29.226422 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-02G--20250627.xlsx
2025-07-04 23:21:32.163978 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-03G--20250627.xlsx
2025-07-04 23:21:34.929669 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135002-06G--20250627.xlsx
2025-07-04 23:21:36.960959 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-00G--20250506.xlsx
2025-07-04 23:21:39.997144 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135003-02G--20250604.xlsx
2025-07-04 23:21:41.747188 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135004-00G--20250506.xlsx
2025-07-04 23:21:43.122203 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-60G--20250624.xlsx
2025-07-04 23:21:44.387865 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-61G--20250624.xlsx
2025-07-04 23:21:45.919145 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135005-63G--20250624.xlsx
2025-07-04 23:21:47.528542 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-61G--20250624.xlsx
2025-07-04 23:21:49.262964 - C:/Users/IBANEZ-3F/Desktop/archivedwl-97811/18 files from Frank on Jul 4, 2025\900-2135006-63G--20250624.xlsx
